8.463860e-03,1.646996e-02,3.299713e-02,6.527901e-02,1.314819e-01
4.414082e-03,8.383036e-03,1.669407e-02,3.297496e-02,6.637692e-02
2.569199e-03,4.399061e-03,8.450985e-03,1.695395e-02,3.372097e-02
2.065897e-03,2.147913e-03,4.168987e-03,9.645939e-03,1.800895e-02
