4.601479e-05,6.604195e-05,7.605553e-05,1.871586e-04,1.251698e-04
7.486343e-05,7.486343e-05,8.106232e-05,8.392334e-05,1.010895e-04
1.127720e-04,1.111031e-04,1.039505e-04,1.099110e-04,1.089573e-04
2.679825e-04,2.729893e-04,2.698898e-04,3.988743e-04,2.701283e-04
